kalimat;tag
19 tahun, saya sering mengalami kecemasan berlebih akan sesuatu. dalam keseharian saya sering merasa bahagia dan sedih yang sepertinya berlebihan dan itu datang secara tiba-tiba tanpa alasan.. misalnya saja, saya merasa depresi yang sangat sedih padahal sebelumnya tidak terjadi apa-apa. jika sedang depresi, terkadang saya sampai sesak nafas, jantung berdegup kencang... Jadi apa pandangan dokter tentang yang sy ;depresi
dokMaaf ngechat malam malam gini dokSaya mau minta saran apakah harus ke psikolog atau psikiater, dokter aja nanganin juga gapapa kok karna masih ga ngerti dan gatau cara gimana mau ngadu ini, oiya dok kalo ada bpjs apakah bisa minta rujuk ke rs yg ada dr psikiaternya?.Jadi keluhan saya gini dokHati ini selalu uring uringan, pacaran engga, jadi beban mungkin cuma karena dikeluarga aja, dan gabisa nangis didepan orang, gabisa ngungkapin perasaan yang ada,selalu dipendam sendiri, kadang suka ngomong sendiri depan kaca nyemangatin diri, sering banget sendawa berkaliâ dan saya gamau diagnosis sendiri kaya penyakit gerd gitu, pengen nangis pengen teriak tapi gatau apa yang ditangisin,gabisa liat yang galau dikit auto kebawa perasaannya, dulu pernah suka drakor eh taunya sad ending hampir setahunan moveonnya dok nangisin gajelas begituan, tangan kalo lagi ngobrol sama orang terutama lawan jenis suka gemeteran sendiri, kadang suka panic attack , dan saya masih mendam sampai sekarang kesedihan ditinggal sahabat suka lagi ketawaâ eh tau tau sedih bgt suasana hati, dan mungkin karna keluarga juga masih tabu hal seperti ini jadi gamungkin buat ngadu kaya gini dok apalagi adek saya autis yg suka ngamuk ga jelas, trus saya gabisa dibentak dikit auto kepikiran, gmna ya dok cara hilangin omongan org padahl gamau diingetin tpi terlintas sendiri malah pengen rasanya dihipnotis buat hilangin beban ini, segala cara rasanya udh dilakuin buat nangis ngadu sama Allah tpi takut mau buat yang enggaâ lagi, dulu 3 tahun lalu pernh sayatâ kecil tangan biar lebih tenang hati ternyata bisaaa jadi tentram tapi ga dilanjutin lagi karna pindh kota selama 2 bulan dok,alhamdulillah udh tentram jiwa tpi akhirâ ini rasanya kaya galau gajelas lagi sampai dulu gapernh mau rambut panjang sekrng rambut gapernh bisa panjang, karna bosen dikit potong.Dan skrng sepertinya banyak tremornya, banyak takut ini takut itu,gasuka dikeramaian,lebih suka main hp di kamar aja, paling anti sekarang pulang ke kampung takut dibandingn sama sodara yg lebihâ. Apakah ada cara untuk penyelesaianya dok?Untuk saat ini mungkin saya butuh obat tpi yg psti bisa rekomendasi cuma dr kan, oiya saya punya badan dari dulu kerja dikit tapi ngantuk terus dok, dulu sering begadang tpi skrng sudah jarang banget karna ada kuliah ,untuk buat tugas kuliah aja perlu mood yang bagus juga dok ;depresi
dok! Saya mau tanya, dua tahun ini saya mengalami gangguan tidur, saya juga sering merasa sedih, putus asa, tidak percaya diri, kehilangan minat pada hobi saya, gangguan pencernaan, dan mual. Apa benar saya depresi? Jika iya, apa yang harus saya lakukan? Sekian, ;depresi
ya saya sering banget susah tidur bangun tengah malem,pikiran gak karuan,seperti ad kecemasan,otak saya selalu gak tenang kalo pas mau ;depresi
Dok. Saya masih remaja. Kadang perasaan saya tiba2 jadi nggak enak banget dan saya kayak nggak bisa kontrol diri sendiri. Saya nggak bisa berhenti jadiin badan sendiri objek kalau perasaan saya lagi nggak enak/panik/emosional mendadak. Saya reflek garukin kulit sampai berdarah, jambak rambut, pukulin kepala sampai sakit. Kadang gores2 kulit pakai benda tajam sampai emosi saya stabil/sampai puas. Biasanya dada berdebar2 dan napas cepat sekali. Sering kepikiran aneh2 grgr masalah kecil spt mati Sudah seperti ini bbrp kepikiran untuk konsul ke psikolog tapi masih belum yakin. Mohon bantuannya, makasih, ;depresi
siang dok, mohon perkenalkan saya perempuan usia 24tahun dan belum menikah. Saya ingin menanyakan terkait kesehatan mental. Saya didiagnosa depresi oleh psikiater, sudah berjalan lama dan saya rutin minum obat tetapi saya masih merasa tidak baik-baik saja. Saya selalu merasa kosong, tidak berguna, merasa kesepian padahal saya tidak sendirian, saya selalu berusaha menjauhi orang-orang karena memakan banyak energi. Saya juga sering merasa cemas untuk hal hal sepele dan memikirkan banyak hal yang belum terjadi. Ketika isi kepala saya mulai riuh, tidak jarang saya mengalami serangan cemas dan membuat saya berusaha menyakiti sendiri bahkan selalu memiliki keinginan untuk bunuh diri. Saya tidak bisa menceritakan secara lega kepada psikiater saya karena beliau selalu men-judge terlebih dahulu. 24jam saya tidak pernah bisa merasa tenang, saya tidak bisa fokus melakukan apapun. Terkadang saya bisa menunjukkan keceriaan namun di waktu yang bersamaan saya merasakan kecemasan dan tidak karuan di hati. Apa yang salah ya dok? Saya sudah teratur minum obat namun tidak membaik. Bahkan setiap malam saya sering terbangun karena mimpi buruk sampai basah keringat, jantung juga berdebar tidak karuan. Apa yang harus saya lakukan dok? Apakah ini normal? Terima ;depresi
sore dok, saya berusia 23 tahun, dari kecil hingga sekarang saya seorang yang introvert bahkan sampai saat ini, Dan saya semakin takut keadaan saya semakin parah semakin males berinteraksi dengan orang lain bahkan sampai saat ini saya tidak bisa berteman akrab atau punya sahabat karna saya lebih suka menyendiri. Di sisi lain saya juga bisa aktif diluar bersosialisasi dgn baik tapi semuanya saya lakukan itu hanya sekedar apa yang harus dilakukan saja atau profesionalitas saja. saya juga bbrpa tahun llu aktif organisasi, tpi setelah itu saya selalu ingin menghindar dari org2, dan sekarang saya merasa aneh lgi dengan keadaan saya dimana sekarang saya mudah menangis tanpa sebab dan bahkan melihat sesuatu yg mengharukan sedikit saya langsung menangis. Bahkan sekarang keadaan fisik saya juga terganggu rambut saya rontok hebat yg semakin menambah saya stres. Jadi sebenarnya saya sakit atau gimana dok saya rasa ini semakin parah saja terlepas dari aktivitas saya sebagai mahasiswa semester akhir, tapi saya rasa tidak terlalu mempengaruhi karena memang ini murni dari saya ;depresi
dok, umur saya 22thn. Sekarang saya lagi ngerasa sedih, ngerasa sepi, nangis terus susah berhenti. Apakah rasa sedih yng sedang saya alami normal dok? Kejadian lebih tepatnya saya abis liburan, tapi pas liburan saya kurang menikmati. Ada perasaan yang bikin saya ngga bisa menikmati pas saya lagi liburan. Pas sudah di rumah saya ngerasa sepi banget, ngerasa ada yng hilang. Nangis susah ;depresi
dok sebleum nya terima kasih .saya umur 22 Tahun dok beberapa bulan ini saya mengalami seperti sres yg tidak bisa di jelaskan,tidak bisa mengendalikan emosi,suasana hati didominasi kesedihan,merasa putus asa ,beberapa kali ada keinginan saya ingin bunuh diri,hari hari saya terlihat membosankan, klo mau saya mau cerita tidak ada seorang pun yg mengerti suasana hati saya.baik itu pun orang tua saya,saya merasa sangat putus asa dok,di dalam diri saya seperti tidak saya,saya mau nya kehidupan yg seperti dulu dok,apakah dok ini salah satu depresi? dan bagaimana dok penanganan nya klo betul saya mengalami depresi ? terima kasih ;depresi
akhir-akhir ini saya mengalami panic attack, saya tidak bisa mengontrol nafas saya, hingga sangat memburu lalu jadi sesak nafas benar-benar sesakkk hingga terbatuk batuk bahkan terkadang saya sampai menangis karena tidak bisa mengontrol nafas, gemetar di tangan,juga panas dingin.. lalu dada saya juga sakittt sekali, biasanya saya memukul pelan untuk meredakan sakitnya.. Juga saya merasa sangat lemas, tidak mood ngapa-ngapain, tidak nafsu makan, pola tidur saya juga tidak teratur.. sering bergadang, tapi jg susah tidur, tapi jg gampang sekali untuk tidur. Rasanya di hati saya seperti ada perasaan ganjel, tidak enak, resah.. saya jg sering tiba tiba terbangun saat tidur, entah kenapa tapi rasanya resah.. juga bbrp kali saya tidur mengigau geleng-geleng kepala.. Jika mengingat memori buruk saya kembali tidak bisa mengontrol nafas jadi sesak dan dadanya sakit..Saya jg sering tiba tiba menangis..Saya takut.. saya hilang.. saya gak sanggup.. saya benar-benar kacau.. saya inginnn sekali konsultasi dgn psikolog, tapi ortu tidak ;depresi
dok, saya ingin bertanya pertama saya prempuan umur 21 tahun, dok 5 tahun lalu saya bertengakar dengan ayah saya, namun perkataannya sampai sekarang tidak bisa saya lupa, setiap malam saya teringat, sehingga apabila ada orang yang menurutnya masalah kecil itu sangat besar buat saya? Saya sering menangis tiap malam walaupun tidak ada sebab sedari 5 tahun lalu, tapi tiba tiba beberapa hari kemudian saya tertawa seperti sangat senang, mood saya cepat skli berubah saya pernah ingin bunuh diri 3 tahun lalu tapi saya urungkan, sampai sekarang saya sering stress, lebih suka menyendiri, apabila di tempat ramai saya sering merasa seperti pusing, di tempat terlalu terang saya juga merasa pusing, saya mudah skli marah dok, mungkin sangat gampang marah, tapi tiba tiba saya menjadi sangat orang yang sangat lembut. apabila saya sedang emosi, saya seperti menjadi orang yang sangat kasar memukul, menghancurkan barang, menampar apapun di depan saya seperti ingin menghancurkannya, tapi setelah semuanya saya seperti tidak sadar, seperti binggung apa yang telah saya lakukan dan menyesal. saya takut memilih jalan saya sndiri karna takut pilihan saya akan membawa sial bagi orang lain, saya jadi orang yang susah untuk membuka pendapat saya sendiri, bahkan saya susah sekali bercerita masalah saya pada pacar dan teman saya, saya takut mereka memnganggap ini hal sepele, ssaya selalu kepikiran tiap malam. Tapi saya takut menjadi seseorang seperti ini terus dok tolong tanggapannya atau ada resep obat yang bisa di berikan kepada saya. Terima ;depresi
dok, dua bulan terakhir ini saya sering merasa cemas yang berlebihan. Bahkan seringkali saya tidak bisa fokus dalam belajar dan ini snagat mengganggu saya. Saya cenderung takut bersosialisasi dengan orang lain dan merasa tidak percaya diri. Menjadi emosional dan suka marah - marah. Juga menjadi lebih sering menyakiti diri sendiri dan berfikiran untuk mengakhiri hidup.Saya belum genap 17 tahun, namun saya ingin mencoba untuk konsultasi ke psikiater. Karena beberapa tahun ini saya sering mengalami yang sangat mengganggu tubuh saya juga. Terkadang jantung saya berasa di remas dan berenti namun hanya terjadi bbrp menit saja. Saya juga sering tersedak saat tidur, padahal saya tidak memiliki riwayat jantung. Lalu bagaimana caranya saya meminta izin pada orang tua ya, dok? kerap kali saya sudah mengajak berbincang dengan baik, tapi mereka malah menyuruh saya untuk hanya berdoa. Saya bingung, takut mengganggu proses belajar saya kedepannya. Terima ;depresi
dok, saya ellen usia 21 tahun. Semenjak saya memutuskan hubungan dengan orang-orang yang toxic dihidup saya. Saya mengalami banyak perubahan seperti lebih menutup diri, tidak banyak bicara seperti dulu, sulit mengungkapkan perasaan emosi, gampang mengalah, lalu ketika saya sedang merasa sangat down saya menangis dan teringat orang-orang yang saya sayangi tetapi orang itu sudah meninggal.Apakah mental saya baik-baik saja? Atau ini hanya proses ;depresi
dok, mama saya lagi sakit, jadi tidak bisa beraktivitas seperti biasa, lalu skrg mengalami depeesi dok, sudah semingguan tidak tidur. Selalu merasa cemas, khawatir, gelisah dan merasa bersalah dok. Beliau merasa tidak bertanggung jawab atas pekerjaannya krna lagi sakit, beliau malu dok. Jdi menyebabkan pikirannya bertambah kalut.Mohon solusi nya untuk menenangkan dok, mama juga sudah di beri obat penenang ;depresi
dinyatakan positif covid november 2020 dan dinyatakan smbuh akhir november. Saat covid saya hanya merasa anosmia selama 2 hari dan pusing. Setelah covid saya sering merasa lelah jika merasa kelelahan sekali saya bisa demam, jika makan terlalu pedas pun lbh cepat diare (sblum covid kuat makan pedas), dan terutama mudah sekali stress atau cemas serta sulit konsentrasi. Padahal saya sudah mendapatkan vaksin sinovac dosis 2. Gejala yg saya alami apakah long covid atau hanya stress krna kelelahan? Solusinya bagaimana ya dok? ;depresi
dok, izinkan saya Bertanya, Saya Khair Usia saat ini 28 Tahun, saya pernah mengalami hal yang aneh, saat usia saya 19 tahun, saat itu saya tidak sadarkan diri, dan tiba-tiba saja saya bangun tepat di tengah jalan tanpa busana sama sekali, para tetangga yang lain pun mengaku telah memanggil dan meneriaki saya saat saya tengah jalan, dan sejujur nya saya sama sekali tidak mengingat saat itu terjadi, setelah kejadian saya mencium aroma tidak sedap, dan juga terkadang rasa yang aneh pada saat makan, saya coba bertanya kepada sekitar, tapi istri, mertua bahkan saudara saya tidak mencium aroma ataupun rasa yang seperti yang saya rasakan, lagi, saya sering kali merasa seperti berada di situasi yang berbeda, misalnya saat saya sedang berbicara dengan istri, tiba-tiba saya seolah sedang di tempat yang berbeda, selama ini saya mencoba mengatasinya dengan berdiam diri hingga akal sehat kembali Apakah saya mengalami depresi setelah kejadian saat usia saya 19 tahun? Bagaimana cara mengontrol fikiran, agar saya dapat kembali seperti semula? atau setidaknya cara untuk mengontrol fikiran saat halusinasi itu kembali. Mohon penjelasannya dan ;depresi
dok, saya perempuan usia 19 tahun. Akhir-akhir ini saya sering tiba-tiba merasa sedih tanpa alasan yang pasti. Sesekali kalau disingung sesuatu yang tidak mengenakkan saya langsung marah-marah padahal cuma masalah sepele. Tapi yang sering terjadi saya terus menerus merasa kecewa, putus asa, tidak semangat hidup bahkan berpikiran tentang kematian. Aktivitas yang biasanya menyenangkan sekarang tidak lagi terasa menyenangkan buat saya. Semua hal itu membuat saya insomnia dan sebelum tidur saya sering mendengar suara-suara aneh seperti mendengar orang berteriak atau suara ledakan. Ini sudah terjadi sekitar lebih dari dua minggu. Apakah semua itu wajar? Atau bisa jadi ini adalah gejala depresi ;depresi
dok, saya mau bertanya sudah sebulanan ini tidur saya jadi malam terus bisa jam 1-jam 2 baru bisa tidur, saya juga sering pusing dibagian tengah-tengah kepala dan itu sangat sakit sekali, setiap saya nangis juga dada jadi sesak sekali dan saya juga jadi ingin menyakiti diri saya, entah menampar diri saya ataupun mencubit badan saya sendiri. Kalau seperti itu bagaimana ya ;depresi
seseorang tidak mengalami perubahan pola tidur dan makan yang drastis, tetapi seringkali ingin bunuh diri dan melakukan tindakan menyakiti diri, apakah seseorang itu mengalami gejala dari depresi? apakah harus ke ;depresi
mau satu tahun saya berhenti mengerjakan skripsi karna setiap membahas, mengerjakan ataupun hanya membaca kata skripsi saya langsung lemas, takut, bahkan sampai nangis. Apakah saya harus ke ;depresi
dok.saya dea. sejak beberapa bulan yg lalu, semenjak saya kehilangan sosok yg penting bagi saya. saya selalu melÃ¹apkan rasa sedih/marah saya dengan memukuli diri sendiri. awalnya menggigit lengan saya. sampai ssya mulai berani menyilet lengan saya berkali ksli. belakangan ini saya sering menangis tanpa sebab dan tidak terkontrol... saya seolah tidak mengenal diri saya senditi karna seperti lepas kontrol dan jsdi semakin suka menyskiti diri sendiri ketika sedih atau kecewa. baiknya bagaimana ya ;depresi
saya terdiagnosa D.I.D dan disosiatif amnesia dan depresi berat oleh psikiater. Dia merasa obat yg diberika sudah tidak cocok lg untuk dia..apakah daun kratom bisa menjadi salah satu alternatif obat untuk dia, keadaanya untuk saat ini dia mulai merasakan halusinasi. Mohon pencerahanya ;depresi
Dok.. bagaimana cara menghilangkan trauma dan depresi berat ? Kejadiannya dimulai almarhumah ibu kecelakaan. Lalu aku punya ibu sambung, selama diasuh olehnya aku sering di didik kasar. Bahkan main benda tajam. Sekarang umurku 20 tahun bayangan kejam pun masih terngiang di pikiran. Dulu pernah mencelakai diri dengan melukai lenganku pakai pecahan kaca, sering nangis berkepanjangan rasanya sampai nyesek gitu. Setiap bulan rutin gejala itu kembali. Aku mencoba menghibur diri dengan cara membaca di situs internet hasilnya sama saja. Tapi aku tidak sampai mengonsumsi obat2an agar tenang. Mohon jawabannya terima ;depresi
dok, saya izin bertanya, ibu saya umur 63 tahun mengalami gangguan tidur sudah 1 minggu, akibatnya beliau merasa sakit perut melilit dan mual/muntah jika makan sesuatu, beliau pun mengalami penurunan nafsu makan, karena keadaan ini asam lambungnya juga jadi kambuh, kira2 makanan atau obat apa yang harus dikonsumsi untuk keluhan ini dok? Terima ;depresi
